Name,Global sales
Sumikko Gurashi: Mura o Tsukurundesu,0.09604059946185295
Puchi Puchi Virus,0.09180707956284806
Krazy Ivan,0.053653032967497793
Need For Speed: Undercover,0.06784781631700731
Quo Vadis,0.08096819094590035
Need for Speed: Most Wanted,0.0756877929464359
PQ: Practical Intelligence Quotient,0.09242781229322095
The Wolf Among Us,0.06257623345618413
Fate/Tiger Colosseum,0.09377696996385954
SCORE International Baja 1000: The Official Game,0.09737500333211191
10 Minute Solution,0.08069384593247886
Dragon Ball Z: The Legacy of Goku I & II,0.0601627499696491
Family Game Night 4: The Game Show,0.06688969670188172
R: Racing Evolution,0.07213144110835934
Romance of the Three Kingdoms 13,0.07846512096646485
Zero Escape: Zero Time Dilemma,0.08067045738548817
Stella Deus: The Gate of Eternity,0.1313042415191612
Vietcong: Purple Haze,0.07925152945771785
Conflict: Desert Storm,0.07122849903595974
One Piece: Gear Spirit,0.06831048115759852
Tales of Fandom Vol.2,0.11566846273710674
Genkai Totsuki Moero Chronicle,0.07684514963233013
Minna no Joushiki Ryoku TV,0.051193149224844525
P.T.O. IV: Pacific Theater of Operations,0.1017684325947803
Bella Sara,0.08200703222493466
Tears to Tiara: Garland of the Earth,0.07730002338188502
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,0.08128095507313571
Backyard NBA Basketball,0.07465280254294981
Mind Quiz: Your Brain Coach,0.08361042374996774
Elebits: The Adventures of Kai and Zero,0.09371716354051873
Aikatsu! My No.1 Stage!,0.07923501085865414
Codename: Kids Next Door: Operation S.O.D.A.,0.05688737970401636
Far Cry Instincts Evolution,0.06703885269832721
Pinball Hall of Fame: The Gottlieb Collection,0.06532439587659322
Conception: Please Give Birth to My Child!,0.09387137034251314
Rayman Origins,0.0495482292626388
Medal of Honor: Underground,0.04333178962524453
Super Football,0.021355988896208267
The Idolmaster: Gravure For You! Vol. 3,0.10061050261379201
Cosmic Family,0.0660624462854047
Scooby-Doo! Unmasked,0.05112570233453617
Yoru no Nai Kuni,0.0736809830329852
Driven,0.06689939300150005
Dynasty Warriors 3,0.058583645878332646
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,0.10679996726352492
Nicola Kanshuu: Model Oshare * Audition Platina,0.05402110546661021
Jimmie Johnson's Anything With an Engine,0.12314746623472761
MTV Music Generator 3: This Is the Remix,0.06779408271434928
Fairy Tail: Portable Guild 2,0.12355164272074681
Party Pigs: Farmyard Games,0.0881539829120479
Imagine: My Restaurant,0.07919306120631475
Grand Ages: Medieval,0.11496118728047033
Wizardry: Llylgamyn Saga,0.03658350623476636
Supremacy MMA,0.07329249734976173
Kinnikuman Muscle Grand Prix Max 2: Tokumori,0.11252396860891878
Gale Racer,0.06719284500105793
In The Groove,0.13884829381252484
The Legend of Kage 2,0.08741569800410431
Myst,0.04066677991570433
World Tour Soccer 06,0.12331352407364449
Baroque,0.06159347092525813
Lost Dimension,0.08071568136872642
Killer Instinct (2013),0.025342829321806093
AKB1/149: Love Election,0.0653049684776077
Naruto Shippuden: Gekito Ninja Taisen! EX 3,0.0498764102941367
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,0.09746021990055631
Magic Pengel: The Quest for Color,0.14257181131221408
Super Baseball,0.021355988896208267
Kenka Banchou 6: Soul & Blood,0.05565862109892805
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,0.10667491631774517
Kung Fu Panda: Legendary Warriors,0.07188412800174859
Formula One World Championship: Beyond the Limit,0.03466095728317686
Medabots 8,0.06546952635957037
Divinity: Original Sin,0.049850833784235604
Little League World Series Baseball: Double Play,0.09281228264172103
Hakuouki DS,0.04401480743539743
Buster Bros. Collection,0.04652149780587056
Agatha Christie: And Then There Were None,0.06950573992355036
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,0.09114240493678949
Grease Dance,0.10949066399127894
Mega Man Battle Network: Operation Shooting Star,0.06912963053989785
Futurama,0.13308477446778166
Famicom Mini: Hikari Shinwa: Palutena no Kagami,0.013781975525433587
The History Channel: Battle for the Pacific,0.08217100089790996
Animal Kingdom: Wildlife Expedition,0.06559050744498052
Rayman 3: Hoodlum Havoc,0.04279897427381485
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,0.11258108560809088
Superman Returns,0.07439730200547068
My First Songs,0.06803355914344245
Super Ghouls 'n Ghosts,0.04768797366338706
Boxing,0.04391449149783799
NHL Open Ice,0.045037495067640876
Legend of the Guardians: The Owls of Ga'Hoole,0.055748254912113104
Gundam Battle Tactics,0.08289540125052497
Touch Detective: Nameko Shigeru,0.05220325903204959
Need for Speed Underground 2,0.05872633704834218
Sky Gunner,0.12089186962898246
And1 Streetball,0.06102588232432016
Gladius,0.06484220755367964
The Hustle: Detroit Streets,0.09112413724472024
PhotoKano,0.05154039352807693
Warriors Orochi 3,0.06385229528241787
Real Sound: Kaze no Riguretto,0.07073402824868236
Blood Drive,0.11554612587119806
Again,0.04731382294174136
Soccer Tsuku: Pro Soccer Club o Tsukurou!,0.07695298429388497
Summon Night 4,0.09288145375427526
Escape Dead Island,0.12486730424642989
Torchlight,0.0888862985594896
Pac-Man World 3,0.07352004436907844
Rogue Trooper: Quartz Zone Massacre,0.05259260313631042
Hero Bank,0.058299460947347725
Disney's Planes,0.07372886308082904
Winx Club,0.07035549945047936
World Party Games,0.07144686985287407
Classic Road,0.059069955296561005
Cartoon Network: Punch Time Explosion XL,0.0491654584780612
Utawarerumono: Itsuwari no Kamen,0.06077930253404862
Damage Inc.: Pacific Squadron WWII,0.05657683474057329
My Fun Facts Coach,0.08462254960461113
The Idolm@ster: Live for You!,0.03681401273157281
Tokimeki Memorial Girl's Side Premium: 3rd Story,0.1134203346304643
Smashing Drive,0.04451070514585709
Open Season,0.08798004395338133
Mega Man Xtreme,0.014033581007218743
America's Next Top Model,0.07991485790944797
Bomberman Max 2: Red Advance,0.049382200996622494
F.E.A.R. 2: Project Origin,0.07562507035801325
Margot's Word Brain,0.08378916153624782
Toy Soldiers: War Chest,0.08301435176408223
Godai: Elemental Force,0.10776226920815812
Chronicles of Mystery: The Secret Tree of Life,0.09667339578121137
Still Life,0.08373130529141104
Big Mutha Truckers 2,0.05916195791016943
Hang On GP,0.06965878070708609
Uprising X,0.04843001092118637
SpongeBob's Truth or Square,0.06149257752139903
Mega Man Xtreme 2,0.01388082719556838
"Sesame Street: Ready, Set, Grover!",0.08746020649414188
I-Ninja,0.03403216134656262
Sigma Harmonics,0.06208746564630019
Gunblade NY & L.A. Machineguns Arcade Hits Pack,0.057426844376935016
The Lord of the Rings: The Battle for Middle-Earth,0.06651966694532518
Kessen III,0.11687816752909352
Learn Geography,0.09389203031283522
Harlem Globetrotters: World Tour,0.08248413260214704
The King of Fighters Collection: The Orochi Saga,0.09338491200500787
Summon Night,0.07847847656854512
Aero Elite: Combat Academy,0.11055178203278881
"3 in 1: Solitaire, Mahjong & Tangram",0.094992332030583
Wrath Unleashed,0.14760811040657273
Beyond Good & Evil,0.037911745595691215
Divinity II: Ego Draconis,0.0685524468837686
Pong / Asteroids / Yars' Revenge,0.075911516044334
Commandos 2: Men of Courage,0.02886171408691851
Emergency 2012,0.029614353973763663
Winter Sports 2: The Next Challenge,0.045988098879106154
NOëL: La Neige,0.05863072708482697
Busou Shinki: Battle Masters,0.11537342047094779
Overlord: Minions,0.08109493327787654
Roll Away,0.05906058394523672
Derby Jockey: Kishou e no Michi,0.06359341878302427
Fairy Fencer F: Advent Dark Force,0.07706317220446035
Harukanaru Toki no Naka de 4,0.09330656825555206
Roogoo Attack!,0.07986259663547202
Maximum Chase,0.02295953351609814
Prey the Stars,0.06743422861830783
Winning Post 7 2012,0.07137326183707948
Spot Goes to Hollywood,0.049664558746270515
G Darius,0.03848996599098253
Mucha Lucha! Mascaritas of the Lost Code,0.04905715011752587
SD Gundam: Gashapon Wars,0.03391137210666262
Alvin and the Chipmunks,0.13502506247422286
Hearts of Iron III,0.07706595597044164
Picture Perfect Hair Salon,0.07068109198416117
River King: Mystic Valley (US sales),0.0698918285200163
Kengo: Legend of The 9,0.04861476035728529
Romance of the Three Kingdoms XI,0.10677962039916711
Hammerin' Hero,0.08237347794271077
Model * Oshare Audition: Dream Girl,0.04938214472233149
Lupin Sansei: Shijou Saidai no Zunousen,0.06252219370579404
Dark Souls III,0.12901064048384114
Petz Fantasy 3D,0.060941441027133614
WRC 2: FIA World Rally Championship,0.04683449918884808
Archer Maclean's 3D Pool,0.06294515915150534
Tak: The Great Juju Challenge,0.04504100317680759
TMNT: Mutant Melee,0.0692200537416845
Combat: Task Force 121,0.047090578695840435
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,0.08133204079879519
Goosebumps HorrorLand,0.13679010438467465
Exhibition Volume 4,0.025536593649974293
Viewpoint,0.03998816184882781
Code Geass: Hangyaku no Lelouch - Lost Colors,0.07641802563453215
Disney's Donald Duck Advance,0.03455115231686978
Stacked with Daniel Negreanu,0.13092782980854434
Hakuouki: Yuugi Roku,0.06444655643720942
The Rub Rabbits!,0.06081633510371365
Rapala Pro Bass Fishing 2010,0.10184165419242408
Let's Ride! Friends Forever,0.07132774168512945
Circus Maximus: Chariot Wars,0.053562538555548045
Squishy Tank,0.0874948536575273
Dungeon Maker II: The Hidden War,0.07186501778899324
Discovery Kids: Parrot Pals,0.07068109198416117
Kenyuu Densetsu Yaiba,0.07300577777688488
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.11726834767370331
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.08835134574090198
Elements of Destruction,0.08405492089731847
Serious Sam: Next Encounter,0.1397246585642815
Eiken DS,0.07611431244264555
Game Center CX: Arino no Chousenjou 2,0.06921023745303678
Tom Clancy's Ghost Recon 2,0.04124246647998486
E.X. Troopers,0.055129001719015136
The Croods: Prehistoric Party!,0.07361341384889286
J Legend Retsuden,0.06274003838243125
SpongeBob's Truth or Square,0.10091239015399278
Port Royale 3,0.09002375736278267
Monster Racers,0.06373100779307261
The King of Fighters: Evolution,0.08681699718087632
DS Uranai Seikatsu,0.05627232421180128
Hyperdimension Neptunia Re;Birth 3,0.06194217059856211
Pro Farm 1,0.07667321478235944
Pitfall: The Lost Expedition,0.05368859915536639
Rock Band Country Track Pack 2,0.09099077727601657
Speed Zone,0.06381000223948075
All-Star Baseball 2004,0.05521127235250489
Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,0.06167779763690895
Jewel Time Deluxe,0.0862466943752489
James Cameron's Dark Angel,0.03506623189997704
The Legend of Heroes: Trails in the Sky Third Chapter,0.0614411184680792
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,0.12752153506400798
Hannspree Ten Kate Honda: SBK Superbike World Championship,0.10214989788744333
Generator Rex: Agent of Providence,0.10305356188021442
Alexi Lalas International Soccer,0.09289604811466123
Dream Trigger 3D,0.014563840060398903
Monster Rancher Battle Card: Episode II,0.041934087824897937
NCAA College Football 2K3,0.0355935945405923
Karaoke Revolution Party,0.08335579332395149
Crayola: Colorful Journey,0.07749584226674688
Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,0.00875864517577174
Jumper: Griffin's Story,0.11375439678766064
Operation Darkness,0.04758407248018415
Emily the Strange: Strangerous,0.09003193453121572
Famicom Mini: Nazo no Murasame-Jou,0.028245589701581864
Galerians: Ash,0.07644875878494517
Dead Island: Riptide,0.08293869555256972
Jimmie Johnson's Anything With an Engine,0.0987747400131731
R-Type Command,0.09195230376617847
Yoostar on MTV,0.05050965443559807
Just Dance: Disney Party 2,0.04133199327578296
Kane & Lynch 2: Dog Days,0.029279781226558832
Haunting Ground,0.14063294750345534
Mahjong Fight Club DS: Wi-Fi Taiou,0.0918563838333899
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",0.07072043170677311
Grand Kingdom,0.07211140096203383
Robocalypse,0.0722203823041978
Vampire Knight DS,0.054113290434282924
Disney Sports Skateboarding,0.06547855883312703
Homie Rollerz,0.06812815757472634
Let's Paint,0.06438459897486659
Rugby League 3,0.06961681143162224
Magi: The Labyrinth of Beginning,0.05249404797542212
Escape Dead Island,0.0720893465050354
Tom Clancy's Splinter Cell: Chaos Theory,0.06607931826503233
The Croods: Prehistoric Party!,0.09217760259702601
I Don't Have Many Friends Portable,0.08861766384527048
SimCity 4: Deluxe Edition,0.031196305588342632
Jewel Link Chronicles: Legend of Athena,0.07626391497701857
CSI: Dark Motives,0.06270765007985712
Burnout Paradise: The Ultimate Box,0.09729579041446712
Loons: The Fight For Fame,0.038363750986478706
Romance of the Three Kingdoms IX,0.09607011166075718
Second Sight,0.04865252919379248
Metal Gear Solid,0.04313317509383552
The Legend of Heroes: Trails in the Sky First Chapter,0.05981053927604041
Totaled!,0.04329714655873573
Bleach: Heat the Soul 3,0.09665746439569922
Ecco: The Tides of Time,-0.01648934939732616
Make 10: A Journey of Numbers,0.04408000361524245
Fantasy Aquarium by DS,0.06918881755487405
Rock Band Track Pack: Classic Rock,0.04128308425329408
Operation Flashpoint: Red River,0.03265741789055898
Machine Head,0.02176505329304934
Vanguard Bandits,0.0900099935413019
MLB Front Office Manager,0.07490923447420617
Lost Heroes,0.09288145375427526
Vampire Legends: Power of Three,0.07869020726171438
Child of Light,0.08883441963822136
The Legend of Heroes VII: The Trail of Zero,0.04940025889363309
Shin Chan Contra ¡Los Plastas!,0.057795375116846515
Haikyuu!! Tsunage! Itadaki no Keshiki!!,0.05183097709825191
Silent Hill: Origins,0.163147010300575
Blast Radius,0.06944435464004872
ESPN National Hockey Night,0.1195432535209573
Tornado,0.07699806858176572
Cut the Rope,0.07254983801423176
Resident Evil: Revelations 2,0.07640045439350462
Pro Yaky? Spirits 2011,0.0755558206408562
Taz Wanted,0.02682054427320857
Disaster: Day of Crisis,0.037335402626489156
Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,0.09338940447129662
Harry Potter and the Sorcerer's Stone,0.04960146660744158
McFarlane's Evil Prophecy,0.14667687568222032
IA/VT Colorful,0.07399250672161006
We Sing Rock!,0.07398782366382672
Wallace & Gromit in Project Zoo,0.030008290883600353
Shadowgate 64: Trials of the Four Towers,0.03581601235865772
Super Robot Spirits,0.003998738373892863
Mia Hamm Soccer 64,0.04262403814029714
John Madden Football,0.08723480470371925
Caesars Palace Advance: Millennium Gold Edition,0.05096722784785879
Aero Gauge,0.09920748279107006
Battlezone: Rise of the Black Dogs,0.03672839404541328
Teenage Mutant Ninja Turtles: Tournament Fighters,0.09711426631912179
Moxie Girlz,0.08501317647324935
Damnation,0.04847073595053697
Samurai Warriors,0.03809295671310409
GunParade Orchestra: Shiro no Shou,0.11984472516024258
Rec Room Games,0.08839620005594373
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,0.07682607136597319
FIFA Soccer 2004,0.055898644215235826
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.08641173619224407
Record of Agarest War,0.06339816407250343
SNK Arcade Classics Vol. 1,0.06480049328724036
Dave Mirra BMX Challenge,0.06797102748633588
Rayman 3: Hoodlum Havoc,0.03367082455222281
Tony Hawk's Pro Skater 5,0.06329844877135127
Tales of Rebirth,0.08163678131505936
The Guy Game,0.08026818990542495
Let's Ride! Dreamer,0.05951223335175104
Fantasia: Music Evolved,0.07886656542791393
Tecmo's Deception,0.06120492820726042
Point Blank DS (JP sales),0.05431427355634444
Ghost in the Shell: Stand Alone Complex,0.08089707104185084
G-Saviour,0.10269374241818063
Open Season,0.03874495021643032
Gintama DS: Yorozuya Daisoudou,0.059104960213645086
Drake of the 99 Dragons,0.005710090530937073
Dave Mirra BMX Challenge,0.04341138093225627
BlazBlue: Chrono Phantasma,0.070145615640687
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,0.0706066601812303
Crimson Sea 2,0.11074842734824752
Tokyo Twilight Ghost Hunters,0.06264435648780342
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,0.039390605514546984
Doraemon: Nobita to Himitsu Dougu Hakubutsukan,0.056380697793097845
Ragnarok: Hikari to Yami no Koujo,0.09937252013288145
Saint Seiya: Brave Soldiers,0.09379005126944939
Earth Defense Force 2: Invaders from Planet Space,0.07484388415572862
Digimon World Championship,0.05502448048482922
AMF Bowling Pinbusters!,0.06597454255756396
RayStorm,0.05320158890105908
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,0.029829093235049342
Dynasty Warriors 8: Empires,0.02679151423317272
Trick DS-han: Kakushi Kami no Sumukan,0.09753578454245204
Circuit Breakers,0.04756487246362706
Winter Sports 2011,0.0789319195024456
futureU: The Prep Game for SAT,0.08891879759347976
Catwoman,0.054048479801209304
Colosseum: Road to Freedom,0.11533156763916175
Tank! Tank! Tank!,0.06361334541151109
Football Manager 2010,0.055918323404881676
Target: Terror,0.07339854829655668
Mugen Souls Z,0.08446748900470258
BeatMania,0.14166801446567234
Sprint Cars: Road to Knoxville,0.11946328473879486
Guilty Gear Xrd -Revelator-,0.09865894348282644
Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,0.06331297596736807
Shrek's Carnival Craze Party Games,0.1302404942130213
Dream Dance & Cheer,0.0607938944145312
Silpheed: The Lost Planet,0.11841406651407382
Billy's Boot Camp: Wii de Enjoy Diet!,0.0718109997102836
Real Time Conflict: Shogun Empires,0.049002589961606446
Spartan: Total Warrior,0.06386749686082993
Pitfall: The Lost Expedition,0.039216827651170405
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,0.07113525273187626
Fantastic Four,0.051887109696993505
Yamaha Supercross,0.06680585024412533
Petz: Hamsterz Bunch,0.08274446183559991
Higurashi no Naku Koro ni Matsuri: Kakera Asobi,0.08489477818425772
River City Ransom EX,0.06729582230293119
Bionicle Heroes,0.017505757673024647
San Goku Shi Taisen Ten,0.06577679846492668
Ant Nation,0.09433923188127658
Fable: The Lost Chapters,0.04625216522289488
Fairy Tail: Zelef Kakusei,0.09885067237811551
Strike Point,0.04243693799166692
Crazy Taxi 2,0.07825451901937086
The Sims 2: Seasons,0.032509728088435
Dragon Slayer: The Legend of Heroes,0.06257779425679644
Street Fighter II': Special Champion Edition (JP weekly sales),-0.004588311328279637
Pizza Delivery Boy,0.05241910346888545
Tom and Jerry in War of the Whiskers,0.0497259358419333
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,0.06258730834013981
Famicom Mini: Wrecking Crew,0.023271124556073275
Suzumiya Haruhi no Gekidou,0.02977473391353591
Lost Heroes 2,0.0700383371095823
Heavenly Guardian,0.03763900923810137
Dynasty Warriors DS: Fighter's Battle,0.06647194034742121
The Testament of Sherlock Holmes,0.062206252211037594
Space Hulk: Vengeance of the Blood Angels,0.03998816184882781
Robot Alchemic Drive,0.1774787830350535
Alpha and Omega,0.07055747641503007
Motor Toon Grand Prix (Japan),0.03213580245561154
Dino Master: Dig Discover Duel,0.05214982864210249
Ken to Mahou to Gakuen Mono. 3,0.0597552180600287
Tomb Raider: Legend,0.05909698103264205
Warhammer: Battle For Atluma,0.0798176959413821
Hikaru no Go: Heian Gensou Ibunroku,0.05102182973585112
Eagle Flight,0.09931566206426368
Operation: Vietnam,0.05853668098549125
Samurai Shodown,0.06562703145260684
OverBlood 2,0.03486387555993353
Fighter Maker 2,0.0748856069547914
Lifeline,0.13331524888670643
Judie no Atelier: Guramnat no Renkinjutsushi,0.09801267517619916
Dragon Valor,0.06330656907378973
Tokyo Beat Down,0.07355339972820119
NHL 2005,0.056390376897185845
Midway Arcade Treasures 3,0.049302434455183786
Microsoft Flight Simulator 2004: A Century of Flight,0.006488086701055273
"Horrid Henry: The Good, The Bad and The Bugly",0.057512443243263434
Firefighter F.D.18,0.13333438425261246
Anubis II,0.013241422234883338
Goodbye Deponia,0.07494282224877935
Pro Yaky? Spirits 2014,0.09985228904462762
Legend of Kay,0.07696240550810263
Cartoon Network: Punch Time Explosion XL,0.08558240450849919
DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,0.04624354537425113
The Book of Unwritten Tales 2,0.06939961809312134
Ultimate Board Game Collection,0.054571617173175824
Mega Man X4,0.07688854979631898
Jackass the Game DS,0.05916017313957678
Jake Power: Handyman,0.05927071901439085
My Dress-Up,0.08414414974843165
Power Pro GB,0.035544902619243146
Beat City,0.08439744084660994
Sudoku Fever,0.10411262984526637
Inversion,0.0964678921126989
The Putter Golf,0.05067441763794367
Ultimate Marvel vs. Capcom 3,0.07303795751735898
The Powerpuff Girls: Relish Rampage,0.04272023503780975
Super Real Mahjong Graffiti,0.10266511794512034
Future Card Buddy Fight: Yuujou no Bakunetsu Fight,0.0650767592840591
Ninja Warriors,0.07614137124801168
Army Men: RTS,0.05237510498233
Classic Action: Devilish,0.06016059530649276
Zettai Onkan Otoda Master,0.07683821711593541
Assassin's Creed Chronicles,0.09130422178342101
Dragoneer's Aria,0.08127147429352011
Xbox Live Arcade Unplugged Volume 1,0.01452015481070923
TigerShark,0.02834651824939005
Major League Baseball 2K10,0.13447336139872856
Norse by Norsewest: The Return of the Lost Vikings,0.056557140802839356
N+,0.06387731844897271
Titanic Mystery,0.059019484902956165
Backyard NFL Football '09,0.0687097937896759
Obscure,0.14782337122302813
Sega Soccer Slam,0.04404874392496261
Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,0.06238892004112184
Shin Lucky * Star: Moe Drill ~Tabidachi~,0.04705350188654034
DefCon 5,0.047804617439481056
Secret Service: Ultimate Sacrifice,0.12973675923553873
Transformer: Rise of the Dark Spark (3DS),0.06718429943564797
Deep Labyrinth,0.06704364939043117
Nichibeikan Pro Yakyuu: Final League,0.14692676019931916
Spawn: Armageddon,0.06472961335457406
God Hand,0.15286575391075807
Shin Chan: Las Nuevas Aventuras Para Wii!,0.04894653634833723
Junior Classic Books & Fairytales,0.06805129073054683
Legends of Wrestling II,0.03916510927564332
Fatal Fury: Battle Archives Volume 2,0.1186114780913563
Mario Tennis,0.04725750855618305
Jurassic Park: Operation Genesis,0.04938924806337841
FIFA Soccer 06,0.07380062891313433
Freddi Fish: Kelp Seed Mystery,0.04677376670119937
RedCard 20-03,0.11048946745041732
Brothers in Arms: Furious 4,0.10743967317072034
Future Tactics: The Uprising,0.1205126962764167
Kanji Sonomama DS Rakubiki Jiten,0.049333561137020254
Driver: Parallel Lines,0.06322565322887463
Hyperdimension Neptunia Victory,0.06726183700046917
everGirl,0.05739638664229041
Heroes Phantasia,0.09288145375427526
Top Gun,0.08372676023972137
Batman: Rise of Sin Tzu,0.055417626864378455
Chuugaku Eitango Target 1800 DS,0.07542254460261155
Sherlock Holmes: Crimes & Punishments,0.0930694363252016
Basketball Hall of Fame Ultimate Hoops Challenge,0.060848895290090965
Dragon Ball Z: Battle of Z,0.05247833537472957
World Racing,0.044186432999225644
Resident Evil 5,0.06493978906889097
X-Men: The Official Game,0.07249144402002106
Disney's Party,0.1041736166855225
Generator Rex: Agent of Providence,0.09005559954393938
Storybook Workshop,0.08306608373953761
Command & Conquer 3: Tiberium Wars,0.04426386927615944
Card Games,0.05332604571393951
Tropix,0.0663740718271244
Mega Man: Battle & Chase,0.029058293410244573
Winning Post 7 2010,0.07182442160473013
Build-A-Bear Workshop: Friendship Valley,0.0625549549384612
Pipe Mania,0.08178944108427366
Daniel X: The Ultimate Power,0.0821683052124742
Destrega,0.05941737541260128
Fantasy Aquarium World,0.051171094307703946
Nobunaga no Yabou: Tendou with Power-Up Kit,0.0740546809170155
The Final Round,0.06631430550487138
MAPLUS: Portable Navi,0.09796266661339192
Rayman Arena,0.03301787620842944
Order Up!!,0.08624763954985237
Reader Rabbit 1st Grade,0.05902965348517597
The King of Fighters 02/03,0.1484860664701353
Port Royale 3,0.04295304295762126
Army Men: Green Rogue,0.04205750366153449
Centipede / Breakout / Warlords,0.075911516044334
Lucian Bee's: Justice Yellow / Evil Violet,0.11155952123958368
Sly 2: Band of Thieves,0.08693048891842903
Armored Core: Nine Breaker,0.10797980851154065
Doraemon: Nobita no Shin Makai Daibouken DS,0.061789139875268795
Terraria,0.09129371711215928
Cabela's Big Game Hunter 2005 Adventures,0.05481583900351161
Worms 3D,0.04256857533432523
BlazBlue: Chrono Phantasma Extend,0.031207473840004774
TRON: Evolution,0.04134593825267796
Pac-Man and the Ghostly Adventures 2,0.04635890704701939
Dark Souls,0.04539978861002769
National Geographic Challenge!,0.037775002444275785
Gambler Densetsu Tetsuya,0.12428081237169408
The Guided Fate Paradox,0.07580712533749168
Mayhem 3D,0.021511657259098982
Bleach: Hanatareshi Yabou,0.12410191372856616
Karaoke Revolution Party,0.0759546481878921
Alex Rider: Stormbreaker,0.07448090933942453
Yoake Yori Ruriiro na: Brighter than Dawning Blue,0.1104921461016577
Carol Vorderman's Sudoku,0.04282804214294966
Pandemonium 2,0.047688491849930514
Gundam Try Age SP,0.05661450717834793
WipEout HD Fury,0.10736757192205104
Fallout: Brotherhood of Steel,0.14301951765310417
Dreamer Series: Pop Star,0.06957974691038515
Penguins of Madagascar,0.06399916838948183
12-Sai. Honto no Kimochi,0.057018771449806493
Parlor! Mini 2,0.07365827502225297
"Flower, Sun, and Rain",0.0668067110031334
Gunstar Super Heroes,0.06406930766886365
C: The Contra Adventure,0.0437948730739528
Interactive Storybook DS Series 1,0.06419164134484934
Frogger Advance: The Great Quest,0.07030469572705211
Cities XL 2012,0.04554344656289189
Worms Forts: Under Siege,0.03264765160667249
Dream C Club,0.01973887934862706
Pocky & Rocky with Becky,0.036096430018727865
The Tale of Despereaux,0.06949526859567445
Jam Sessions 2,0.08270814734742338
Full Spectrum Warrior: Ten Hammers,0.12808284358562627
Streets of Rage 3,-0.006863868471800316
Just Dance: Disney Party 2,0.054281268656346526
Natural Doctrine,0.06276363072095403
Hasbro Family Game Night Fun Pack,0.056257359872096124
Pro Yaky? Spirits 4,0.09979077351000143
Prince of Persia: The Fallen King,0.07445298583819326
My Horse & Me: Riding for Gold,0.07039952895361523
Speed Racer,0.049089683093454184
NHL Hitz Pro,0.03679341209014719
Cardfight!! Vanguard: Lock On Victory!!,0.061464395141169526
Broken Sword 5: The Serpent's Curse,0.11154601027696831
Alan Wake,0.08134580870398445
Atelier Meruru: Alchemist of Arland 3,0.06424028887045097
Hot Wheels: Burnin' Rubber,0.05368710954785971
Lost in Blue 2,0.09555143719643233
Ojyousama Express,-0.005078690043781364
Risen 3: Titan Lords,0.05636402549102293
Steambot Chronicles: Battle Tournament,0.06971398293018982
Wings of War,0.07495660904280932
187: Ride or Die,0.057104814761315126
RPG Maker 3,0.07231654902340967
Zatch Bell! Mamodo Battles,0.031400607847431594
Genkai Tokki Monster Monpiece,0.04383912839713133
Desert Strike Advance,0.05429168741246926
Kabuki Warriors,0.012565254681065063
Discworld,0.038099849790055984
Motion Explosion!,0.04166524798522797
World Poker Tour,0.08575391902517104
Age of Empires III: The Asian Dynasties,0.01017509119224691
Elite Forces: Unit 77,0.0755732720129565
IL-2 Sturmovik: Birds of Prey,0.056974703258393156
Moshi Monsters: Katsuma Unleashed,0.07776484834722197
Pirates: The Legend of Black Kat,0.03751998322674588
July,0.04027040663847803
Crime Lab: Body of Evidence,0.07423494026467292
Disney's Chicken Little: Ace In Action,0.06002352468103034
ESPN Winter X-Games: Snowboarding 2002,0.06466254439690378
Bleach: Versus Crusade,0.0415704759500537
Kanon,0.04671950107920786
NanoBreaker,0.14435433102128847
You Don't Know Jack,0.09045372461480738
Bionicle,0.03331700364099888
GRID 2,0.05798084500090006
Cabela's Trophy Bucks,0.05650223392256404
Cosmos Chaos!,0.06199408899650738
